Attributes,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Symbols,AAPL,MSFT,AMZN,GOOG,TSLA,NVDA,JNJ,JPM,CVX,BAC,INTC,AMD,AAPL,MSFT,AMZN,GOOG,TSLA,NVDA,JNJ,JPM,CVX,BAC,INTC,AMD,AAPL,MSFT,AMZN,GOOG,TSLA,NVDA,JNJ,JPM,CVX,BAC,INTC,AMD,AAPL,MSFT,AMZN,GOOG,TSLA,NVDA,JNJ,JPM,CVX,BAC,INTC,AMD,AAPL,MSFT,AMZN,GOOG,TSLA,NVDA,JNJ,JPM,CVX,BAC,INTC,AMD,AAPL,MSFT,AMZN,GOOG,TSLA,NVDA,JNJ,JPM,CVX,BAC,INTC,AMD
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-04,6.535085678100586,23.80021858215332,6.695000171661377,312.20477294921875,,4.245553970336914,44.86374282836914,31.29209327697754,48.06446075439453,13.329647064208984,14.353070259094238,9.699999809265137,7.643214225769043,30.950000762939453,6.695000171661377,312.20477294921875,,4.622499942779541,64.68000030517578,42.849998474121094,79.05999755859375,15.6899995803833,20.8799991607666,9.699999809265137,7.660714149475098,31.100000381469727,6.83050012588501,313.5796203613281,,4.65500020980835,64.98999786376953,42.9900016784668,79.19999694824219,15.75,21.030000686645508,9.899999618530273,7.585000038146973,30.59000015258789,6.6570000648498535,310.9544677734375,,4.527500152587891,64.41000366210938,41.66999816894531,78.16000366210938,15.119999885559082,20.729999542236328,9.680000305175781,7.622499942779541,30.6200008392334,6.8125,312.3044128417969,,4.627500057220459,64.70999908447266,41.790000915527344,78.19999694824219,15.239999771118164,20.790000915527344,9.789999961853027,493729600.0,38409100.0,151998000.0,3927065.0,,80020400.0,9506200.0,35460500.0,10173800.0,180845200.0,47800900.0,18748700.0
2010-01-05,6.546384811401367,23.807918548583984,6.734499931335449,310.8299255371094,,4.307548522949219,44.34353256225586,31.898204803466797,48.40494918823242,13.762925148010254,14.346198081970215,9.710000038146973,7.656428813934326,30.959999084472656,6.734499931335449,310.8299255371094,,4.690000057220459,63.93000030517578,43.68000030517578,79.62000274658203,16.200000762939453,20.8700008392334,9.710000038146973,7.699643135070801,31.100000381469727,6.77400016784668,312.74774169921875,,4.739999771118164,64.62000274658203,43.84000015258789,79.62000274658203,16.209999084472656,20.989999771118164,9.899999618530273,7.6160712242126465,30.639999389648438,6.5904998779296875,309.6094970703125,,4.605000019073486,63.81999969482422,42.779998779296875,78.72000122070312,15.699999809265137,20.600000381469727,9.680000305175781,7.664286136627197,30.850000381469727,6.671500205993652,312.4189758300781,,4.605000019073486,64.58000183105469,42.790000915527344,79.22000122070312,15.739999771118164,20.940000534057617,9.710000038146973,601904800.0,49749600.0,177038000.0,6031925.0,,72864800.0,10673100.0,41208300.0,10593700.0,209521300.0,52357700.0,22145700.0
2010-01-06,6.442255020141602,23.661806106567383,6.612500190734863,302.9942932128906,,4.3351030349731445,44.70421600341797,32.0734748840332,48.4110107421875,13.92434310913086,14.298075675964355,9.569999694824219,7.534643173217773,30.770000457763672,6.612500190734863,302.9942932128906,,4.71999979019165,64.44999694824219,43.91999816894531,79.62999725341797,16.389999389648438,20.799999237060547,9.569999694824219,7.68678617477417,31.079999923706055,6.736499786376953,311.7614440917969,,4.730000019073486,64.54000091552734,44.09000015258789,80.0,16.540000915527344,20.93000030517578,9.760000228881836,7.526785850524902,30.520000457763672,6.582499980926514,302.0478515625,,4.642499923706055,63.83000183105469,43.310001373291016,79.19000244140625,16.030000686645508,20.670000076293945,9.550000190734863,7.656428813934326,30.8799991607666,6.730000019073486,311.7614440917969,,4.6875,63.900001525878906,43.45000076293945,79.44000244140625,16.209999084472656,20.809999465942383,9.680000305175781,552160000.0,58182400.0,143576000.0,7987226.0,,64916800.0,13171500.0,27729000.0,11014600.0,205257900.0,40037400.0,18643400.0
2010-01-07,6.430344104766846,23.415729522705078,6.5,295.94073486328125,,4.2501444816589355,44.385154724121094,32.70881271362305,48.22863006591797,14.38310718536377,14.160592079162598,9.470000267028809,7.520713806152344,30.450000762939453,6.5,295.94073486328125,,4.627500057220459,63.9900016784668,44.790000915527344,79.33000183105469,16.93000030517578,20.600000381469727,9.470000267028809,7.5714287757873535,30.700000762939453,6.616000175476074,303.8610534667969,,4.715000152587891,64.3499984741211,45.119998931884766,79.69999694824219,17.190000534057617,20.760000228881836,9.550000190734863,7.466071128845215,30.190000534057617,6.440000057220459,295.21844482421875,,4.59250020980835,63.7400016784668,43.61000061035156,78.97000122070312,16.510000228881836,20.34000015258789,9.180000305175781,7.5625,30.6299991607666,6.600500106811523,303.5621643066406,,4.695000171661377,64.25,43.790000915527344,79.36000061035156,16.68000030517578,20.729999542236328,9.510000228881836,477131200.0,50559700.0,220604000.0,12876685.0,,54779200.0,10901600.0,44864700.0,9626900.0,320868400.0,54041500.0,26806800.0
2010-01-08,6.47309684753418,23.57722282409668,6.676000118255615,299.8859558105469,,4.2593302726745605,44.53775405883789,32.62848663330078,48.31372833251953,14.255667686462402,14.318703651428223,9.430000305175781,7.570713996887207,30.65999984741211,6.676000118255615,299.8859558105469,,4.637499809265137,64.20999908447266,44.68000030517578,79.47000122070312,16.780000686645508,20.829999923706055,9.430000305175781,7.5714287757873535,30.8799991607666,6.684000015258789,300.4986572265625,,4.670000076293945,64.26000213623047,44.70000076293945,79.47000122070312,17.100000381469727,20.889999389648438,9.470000267028809,7.466429233551025,30.239999771118164,6.451499938964844,293.4550476074219,,4.5625,63.630001068115234,44.08000183105469,78.88999938964844,16.6299991607666,20.399999618530273,9.289999961853027,7.510714054107666,30.280000686645508,6.5279998779296875,294.8946533203125,,4.590000152587891,63.91999816894531,44.369998931884766,79.12000274658203,16.979999542236328,20.540000915527344,9.369999885559082,447610800.0,51197400.0,196610000.0,9484016.0,,47816800.0,7898000.0,33110100.0,5624300.0,220104700.0,48234700.0,13752800.0
2010-01-11,6.415992736816406,23.27730941772461,6.515500068664551,299.4326477050781,,4.199632167816162,44.5446891784668,32.518943786621094,49.170928955078125,14.38310718536377,14.401196479797363,9.140000343322754,7.503929138183594,30.270000457763672,6.515500068664551,299.4326477050781,,4.572500228881836,64.22000122070312,44.529998779296875,80.87999725341797,16.93000030517578,20.950000762939453,9.140000343322754,7.607142925262451,30.760000228881836,6.639999866485596,301.1014099121094,,4.682499885559082,64.75,45.189998626708984,81.08999633789062,17.139999389648438,21.149999618530273,9.4399995803833,7.444643020629883,30.1200008392334,6.4604997634887695,295.9108581542969,,4.507500171661377,64.01000213623047,44.310001373291016,80.05999755859375,16.719999313354492,20.81999969482422,9.079999923706055,7.599999904632568,30.709999084472656,6.63100004196167,301.1014099121094,,4.662499904632568,64.75,45.119998931884766,80.16999816894531,16.989999771118164,21.110000610351562,9.380000114440918,462229600.0,68754700.0,175588000.0,14479871.0,,55661200.0,7975700.0,31878700.0,11916800.0,168991600.0,51086400.0,23700100.0
2010-01-12,6.343009948730469,23.123512268066406,6.367499828338623,294.13751220703125,,4.057270050048828,44.780521392822266,31.75946617126465,48.885215759277344,13.898853302001953,14.167472839355469,8.649999618530273,7.4185709953308105,30.06999969482422,6.367499828338623,294.13751220703125,,4.417500019073486,64.55999755859375,43.4900016784668,80.41000366210938,16.360000610351562,20.610000610351562,8.649999618530273,7.491786003112793,30.399999618530273,6.491000175476074,297.9631652832031,,4.522500038146973,64.72000122070312,44.150001525878906,80.44999694824219,16.75,20.899999618530273,8.920000076293945,7.372142791748047,29.90999984741211,6.327499866485596,292.9021301269531,,4.322500228881836,64.0199966430664,42.939998626708984,79.47000122070312,16.170000076293945,20.3799991607666,8.520000457763672,7.471070766448975,30.149999618530273,6.44950008392334,297.7091064453125,,4.505000114440918,64.12999725341797,43.9900016784668,79.5199966430664,16.719999313354492,20.8700008392334,8.890000343322754,594459600.0,65912100.0,181926000.0,9742983.0,,62743200.0,10820700.0,47109600.0,12175200.0,223486800.0,69958400.0,33387100.0
2010-01-13,6.432482719421387,23.33883285522461,6.45550012588501,292.4488220214844,,4.112376689910889,45.064903259277344,32.31447982788086,48.514347076416016,14.119741439819336,14.40805721282959,9.149999618530273,7.523213863372803,30.350000381469727,6.45550012588501,292.4488220214844,,4.477499961853027,64.97000122070312,44.25,79.80000305175781,16.6200008392334,20.959999084472656,9.149999618530273,7.533214092254639,30.520000457763672,6.485499858856201,293.0914306640625,,4.492499828338623,65.2300033569336,44.529998779296875,80.41000366210938,16.780000686645508,21.079999923706055,9.199999809265137,7.289286136627197,30.010000228881836,6.287499904632568,285.8784484863281,,4.275000095367432,64.54000091552734,42.869998931884766,79.08999633789062,16.149999618530273,20.440000534057617,8.550000190734863,7.423929214477539,30.260000228881836,6.394999980926514,287.1686096191406,,4.447500228881836,64.54000091552734,43.54999923706055,80.2699966430664,16.43000030517578,20.719999313354492,8.710000038146973,605892000.0,51863500.0,214464000.0,13041902.0,,50886800.0,13023800.0,39622000.0,10842200.0,192609900.0,71446700.0,32741900.0
